textbox3,Month,Year,Date,CropNameUrdu,textbox2
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Onion,"4,318.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Persimmon(جاپانی پھل),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Melon,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Mustard Greens(ساگ سرسوں),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apple Kala Kullu (Madani),"10,455.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apple Kala Kullu (Pahari),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apple (Gatcha),"10,455.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Apple (Golden),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Turnip,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Capsicum (شملہ مرچ),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Bottle Gourd (کدو),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Bitter Gourd (کریلا),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Cucumber (Kheera),"5,682.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Carrot,"4,091.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Sweet Musk Melon (Shireen),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Grapefruit(100Pcs),852.00
HaroonAbad    View Graph,September - 2008,September,28-September-2020,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Cabbage,"5,228.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Zucchini (گھیا توری),"5,228.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Garlic (China),"15,000.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Garlic (Local),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Lemon (China),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Lemon (Desi),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Musambi(100Pcs),487.00
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Maize,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Radish,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Moong,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Peas,"19,091.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Pear,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Tomato,"9,546.00"
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Tindian,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Tinda Desi,NA
HaroonAbad    View Graph,September - 2008,September,28-September-2020,Green Chilli,"8,637.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Dates(Irani),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Banana(DOZEN),53.00
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Ginger (Thai),"36,364.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Ginger(China),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Cocoyam(اروی),"5,682.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Strawberry,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Plum,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Potato Store,"4,773.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Potato Sugar free,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Potato Fresh,"7,728.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango(Anwer Ratol),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango(Chounsa),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango(Desahri),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango Desi,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango(Sindhri),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mango Saharni,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Guava,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Pomegranate(Badana),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Pomegranate Desi,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Pomegranate(Kandhari),"17,273.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Grapes (Other),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Grapes Sundekhani,"31,818.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Grapes Gola,"19,091.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Peach,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Peach Special,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Batho,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Millet,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Banola,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Lady Finger/Okra (بھنڈی توری),"5,910.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Wheat Straw,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,jujube(بیر),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Brinjal,"2,636.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Spinach,"2,500.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Papaya(پپیتا),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Cauliflower,"6,819.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Seed Cotton(Phutti),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Onion,"4,318.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Persimmon(جاپانی پھل),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Melon,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mustard Greens(ساگ سرسوں),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apple Kala Kullu (Madani),"13,182.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apple Kala Kullu (Pahari),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apple (Gatcha),"10,455.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Apple (Golden),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Turnip,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Capsicum (شملہ مرچ),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Bottle Gourd (کدو),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Bitter Gourd (کریلا),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Cucumber (Kheera),"5,682.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Carrot,"3,864.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Sweet Musk Melon (Shireen),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Grapefruit(100Pcs),852.00
HaroonAbad    View Graph,September - 2008,September,29-September-2020,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Cabbage,"5,228.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Zucchini (گھیا توری),"5,228.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Garlic (China),"15,000.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Garlic (Local),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Lemon (China),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Lemon (Desi),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Musambi(100Pcs),487.00
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Maize,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Radish,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Moong,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Peas,"19,091.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Pear,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Tomato,"8,637.00"
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Tindian,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Tinda Desi,NA
HaroonAbad    View Graph,September - 2008,September,29-September-2020,Green Chilli,"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Dates(Irani),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Banana(DOZEN),53.00
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Ginger (Thai),"36,364.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Ginger(China),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Cocoyam(اروی),"5,682.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Strawberry,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Plum,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Potato Store,"4,773.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Potato Sugar free,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Potato Fresh,"7,728.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango(Anwer Ratol),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango(Chounsa),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango(Desahri),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango Desi,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango(Sindhri),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mango Saharni,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Guava,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Pomegranate(Badana),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Pomegranate Desi,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Pomegranate(Kandhari),"17,273.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Grapes (Other),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Grapes Sundekhani,"31,818.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Grapes Gola,"19,091.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Peach,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Peach Special,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Batho,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Millet,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Banola,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Lady Finger/Okra (بھنڈی توری),"6,137.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Wheat Straw,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,jujube(بیر),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Brinjal,"2,636.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Spinach,"2,500.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Papaya(پپیتا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Cauliflower,"6,819.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Seed Cotton(Phutti),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Onion,"4,318.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Persimmon(جاپانی پھل),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Melon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mustard Greens(ساگ سرسوں),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apple Kala Kullu (Madani),"13,182.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apple Kala Kullu (Pahari),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apple (Gatcha),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Apple (Golden),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Turnip,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Capsicum (شملہ مرچ),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Bottle Gourd (کدو),"6,819.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Bitter Gourd (کریلا),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Cucumber (Kheera),"5,682.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Carrot,"3,409.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Sweet Musk Melon (Shireen),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Grapefruit(100Pcs),852.00
HaroonAbad    View Graph,September - 2008,September,30-September-2020,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Cabbage,"5,228.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Zucchini (گھیا توری),"5,228.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Garlic (China),"15,000.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Garlic (Local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Lemon (China),"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Lemon (Desi),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Musambi(100Pcs),487.00
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Maize,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Radish,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Moong,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Peas,"19,091.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Pear,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Tomato,"8,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Tindian,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Tinda Desi,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2020,Green Chilli,"8,637.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Dates(Irani),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Banana(DOZEN),71.00
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Ginger (Thai),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Ginger(China),"28,864.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Cocoyam(اروی),"3,546.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Strawberry,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Plum,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Potato Store,"3,182.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Potato Sugar free,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Potato Fresh,"5,864.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Mango(Anwer Ratol),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Mango(Chounsa),"11,591.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Mango(Desahri),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Mango Desi,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2021,Mango(Sindhri),NA
