textbox3,Month,Year,Date,CropNameUrdu,textbox2
Yazman    View Graph,September - 2007,September,14-September-2020,Tindian,NA
Yazman    View Graph,September - 2007,September,14-September-2020,Tinda Desi,"7,050.00"
Yazman    View Graph,September - 2007,September,14-September-2020,Green Chilli,"8,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Dates(Irani),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Banana(DOZEN),58.00
Yazman    View Graph,September - 2007,September,15-September-2020,Ginger (Thai),"47,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Ginger(China),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Cocoyam(اروی),"8,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Strawberry,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Plum,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Potato Store,"4,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Potato Sugar free,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Potato Fresh,"6,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Mango (Malda),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango(Anwer Ratol),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango(Chounsa),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango(Desahri),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango Desi,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango(Sindhri),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mango Saharni,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Guava,"4,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Pomegranate(Badana),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Pomegranate Desi,"17,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Pomegranate(Kandhari),"15,800.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Grapes (Other),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Grapes Sundekhani,"21,800.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Grapes Gola,"12,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Peach,"16,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Peach Special,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Banola,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Lady Finger/Okra (بھنڈی توری),"5,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Wheat Straw,NA
Yazman    View Graph,September - 2007,September,15-September-2020,jujube(بیر),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Gram Flour (بیسن),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Brinjal,"4,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Spinach,"2,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Papaya(پپیتا),"12,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Cauliflower,"7,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Seed Cotton(Phutti),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Onion,"3,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Watermelon,NA
Yazman    View Graph,September - 2007,September,15-September-2020,RapeSeed (Torya),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Persimmon(جاپانی پھل),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Jaman,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Rice (IRRI),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Rice Basmati (385),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Rice Basmati Super (Old),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Rice Basmati Super (New),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Sorghum,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Suger Beet(چقندر),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Gram White(Imported),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Gram White(local),NA
Yazman    View Graph,September - 2007,September,15-September-2020,green chickpeas(چھولیا),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Sugar,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Pumpkin,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Melon,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Apricot Yellow,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Apricot White,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Gram Pulse,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mash Pulse(Imported) washed,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mash Pulse(local),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Masoor Pulse(local),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Moong Pulse,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Coriander (دھنیا),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mustard Greens(ساگ سرسوں),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Green Onion,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Red Chilli Whole (Dry),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Apple (Ammre),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Apple Kala Kullu (Madani),"13,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Apple Kala Kullu (Pahari),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Apple (Gatcha),"10,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Apple (Golden),"5,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Sweet Potato(شکر قندی),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Turnip,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Capsicum (شملہ مرچ),"6,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,feutral early(100 Pcs) فروٹر,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Gram Black,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Bottle Gourd (کدو),"4,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Bitter Gourd (کریلا),"8,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Dates (Aseel),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Banola Cake,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Cucumber (Kheera),"5,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Kinnow (100Pcs),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Carrot,"5,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Carrot China,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Sweet Musk Melon,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Sweet Musk Melon (Shireen),"9,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Grapefruit(100Pcs),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Wheat,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Cabbage,"5,050.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Jaggery (گڑ),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Zucchini (گھیا توری),"2,800.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Loquat,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Garlic (China),"14,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Garlic (Local),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Lemon (Other),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Lemon (China),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Lemon (Desi),"8,800.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Mash,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Orange(100Pcs),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Musambi(100Pcs),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Masoor Whole (Imported),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Masoor Whole(local),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Masoor Pulse (Imported),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Radish,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Paddy (IRRI),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Paddy Basmati,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Moong,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Mongray,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Peas,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Fenugreek(میتھی),NA
Yazman    View Graph,September - 2007,September,15-September-2020,Pear,"11,300.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Tomato,"7,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Tindian,NA
Yazman    View Graph,September - 2007,September,15-September-2020,Tinda Desi,"7,550.00"
Yazman    View Graph,September - 2007,September,15-September-2020,Green Chilli,"8,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Dates(Irani),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Banana(DOZEN),50.00
Yazman    View Graph,September - 2007,September,16-September-2020,Ginger (Thai),"48,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Ginger(China),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Cocoyam(اروی),"6,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Strawberry,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Plum,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Potato Store,"5,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Potato Sugar free,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Potato Fresh,"7,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Mango (Malda),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango(Anwer Ratol),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango(Chounsa),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango(Desahri),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango Desi,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango(Sindhri),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mango Saharni,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Guava,"4,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Pomegranate(Badana),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Pomegranate Desi,"17,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Pomegranate(Kandhari),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Grapes (Other),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Grapes Sundekhani,"21,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Grapes Gola,"11,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Peach,"16,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Peach Special,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Banola,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Lady Finger/Okra (بھنڈی توری),"4,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Wheat Straw,NA
Yazman    View Graph,September - 2007,September,16-September-2020,jujube(بیر),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Gram Flour (بیسن),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Brinjal,"4,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Spinach,"2,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Papaya(پپیتا),"12,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Cauliflower,"7,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Seed Cotton(Phutti),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Onion,"3,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Watermelon,"1,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,RapeSeed (Torya),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Persimmon(جاپانی پھل),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Jaman,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Rice (IRRI),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Rice Basmati (385),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Rice Basmati Super (Old),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Rice Basmati Super (New),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Sorghum,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Suger Beet(چقندر),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Gram White(Imported),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Gram White(local),NA
Yazman    View Graph,September - 2007,September,16-September-2020,green chickpeas(چھولیا),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Sugar,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Pumpkin,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Melon,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Apricot Yellow,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Apricot White,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Gram Pulse,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mash Pulse(Imported) washed,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mash Pulse(local),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Masoor Pulse(local),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Moong Pulse,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Coriander (دھنیا),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mustard Greens(ساگ سرسوں),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Green Onion,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Red Chilli Whole (Dry),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Apple (Ammre),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Apple Kala Kullu (Madani),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Apple Kala Kullu (Pahari),"14,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Apple (Gatcha),"10,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Apple (Golden),"6,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Sweet Potato(شکر قندی),"5,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Turnip,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Capsicum (شملہ مرچ),"7,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,feutral early(100 Pcs) فروٹر,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Gram Black,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Bottle Gourd (کدو),"4,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Bitter Gourd (کریلا),"9,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Dates (Aseel),"7,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Banola Cake,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Cucumber (Kheera),"5,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Kinnow (100Pcs),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Carrot,"5,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Carrot China,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Sweet Musk Melon,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Sweet Musk Melon (Shireen),"9,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Grapefruit(100Pcs),"3,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Wheat,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Cabbage,"6,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Jaggery (گڑ),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Zucchini (گھیا توری),"3,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Loquat,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Garlic (China),"14,550.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Garlic (Local),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Lemon (Other),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Lemon (China),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Lemon (Desi),"9,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Mash,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Orange(100Pcs),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Musambi(100Pcs),"3,300.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Masoor Whole (Imported),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Masoor Whole(local),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Masoor Pulse (Imported),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Radish,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Paddy (IRRI),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Paddy Basmati,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Moong,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Mongray,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Peas,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Fenugreek(میتھی),NA
Yazman    View Graph,September - 2007,September,16-September-2020,Pear,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Tomato,"7,050.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Tindian,NA
Yazman    View Graph,September - 2007,September,16-September-2020,Tinda Desi,"5,800.00"
Yazman    View Graph,September - 2007,September,16-September-2020,Green Chilli,"5,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Dates(Irani),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Banana(DOZEN),55.00
Yazman    View Graph,September - 2007,September,17-September-2020,Ginger (Thai),"48,800.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Ginger(China),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Cocoyam(اروی),"7,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Strawberry,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Plum,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Potato Store,"4,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Potato Sugar free,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Potato Fresh,"7,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Mango (Malda),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mango(Anwer Ratol),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mango(Chounsa),"8,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Mango(Desahri),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mango Desi,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mango(Sindhri),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mango Saharni,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Guava,"4,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Pomegranate(Badana),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Pomegranate Desi,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Pomegranate(Kandhari),"15,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Grapes (Other),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Grapes Sundekhani,"23,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Grapes Gola,"12,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Peach,"16,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Peach Special,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Banola,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Lady Finger/Okra (بھنڈی توری),"3,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Wheat Straw,NA
Yazman    View Graph,September - 2007,September,17-September-2020,jujube(بیر),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Gram Flour (بیسن),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Brinjal,"2,800.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Spinach,"2,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Papaya(پپیتا),"12,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Cauliflower,"7,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Seed Cotton(Phutti),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Onion,"3,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Watermelon,NA
Yazman    View Graph,September - 2007,September,17-September-2020,RapeSeed (Torya),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Persimmon(جاپانی پھل),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Jaman,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Rice (IRRI),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Rice Basmati (385),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Rice Basmati Super (Old),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Rice Basmati Super (New),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Sorghum,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Suger Beet(چقندر),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Gram White(Imported),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Gram White(local),NA
Yazman    View Graph,September - 2007,September,17-September-2020,green chickpeas(چھولیا),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Sugar,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Pumpkin,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Melon,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Apricot Yellow,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Apricot White,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Gram Pulse,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mash Pulse(Imported) washed,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mash Pulse(local),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Masoor Pulse(local),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Moong Pulse,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Coriander (دھنیا),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mustard Greens(ساگ سرسوں),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Green Onion,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Red Chilli Whole (Dry),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Apple (Ammre),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Apple Kala Kullu (Madani),"13,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Apple Kala Kullu (Pahari),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Apple (Gatcha),"10,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Apple (Golden),"5,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Sweet Potato(شکر قندی),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Turnip,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Capsicum (شملہ مرچ),"6,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,feutral early(100 Pcs) فروٹر,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Gram Black,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Bottle Gourd (کدو),"4,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Bitter Gourd (کریلا),"9,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Dates (Aseel),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Banola Cake,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Cucumber (Kheera),"5,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Kinnow (100Pcs),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Carrot,"5,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Carrot China,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Sweet Musk Melon,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Sweet Musk Melon (Shireen),"9,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Grapefruit(100Pcs),"3,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Wheat,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Cabbage,"5,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Jaggery (گڑ),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Zucchini (گھیا توری),"2,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Loquat,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Garlic (China),"15,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Garlic (Local),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Lemon (Other),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Lemon (China),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Lemon (Desi),"9,800.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Mash,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Orange(100Pcs),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Musambi(100Pcs),"3,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Masoor Whole (Imported),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Masoor Whole(local),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Masoor Pulse (Imported),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Radish,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Paddy (IRRI),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Paddy Basmati,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Moong,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Mongray,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Peas,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Fenugreek(میتھی),NA
Yazman    View Graph,September - 2007,September,17-September-2020,Pear,"11,300.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Tomato,"7,550.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Tindian,NA
Yazman    View Graph,September - 2007,September,17-September-2020,Tinda Desi,"9,050.00"
Yazman    View Graph,September - 2007,September,17-September-2020,Green Chilli,"8,050.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Dates(Irani),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Banana(DOZEN),55.00
Yazman    View Graph,September - 2007,September,18-September-2020,Ginger (Thai),"49,050.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Ginger(China),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Cocoyam(اروی),"8,050.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Strawberry,NA
Yazman    View Graph,September - 2007,September,18-September-2020,Plum,NA
Yazman    View Graph,September - 2007,September,18-September-2020,Potato Store,"4,550.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Potato Sugar free,NA
Yazman    View Graph,September - 2007,September,18-September-2020,Potato Fresh,"7,050.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Mango (Malda),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Mango(Anwer Ratol),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Mango(Chounsa),"7,800.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Mango(Desahri),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Mango Desi,NA
Yazman    View Graph,September - 2007,September,18-September-2020,Mango(Sindhri),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Mango Saharni,NA
Yazman    View Graph,September - 2007,September,18-September-2020,Guava,"2,800.00"
Yazman    View Graph,September - 2007,September,18-September-2020,Pomegranate(Badana),NA
Yazman    View Graph,September - 2007,September,18-September-2020,Pomegranate Desi,"19,800.00"
