textbox3,Month,Year,Date,CropNameUrdu,textbox2
Khudian    View Graph,October - 2015,October,20-October-2015,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Apricot White,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Coriander (دھنیا),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Mustard Greens(ساگ سرسوں),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Green Onion,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Apple Kala Kullu (Pahari),"10,800.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Apple (Gatcha),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Sweet Potato(شکر قندی),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Turnip,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Capsicum (شملہ مرچ),"8,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Gram Black,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Bottle Gourd (کدو),"3,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Bitter Gourd (کریلا),"3,800.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Cucumber (Kheera),"4,400.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Carrot,"3,800.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Carrot China,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Sweet Musk Melon,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Grapefruit(100Pcs),NA
Khudian    View Graph,October - 2015,October,20-October-2015,sugarcane,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Cabbage,"3,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Zucchini (گھیا توری),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Garlic (China),"15,600.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Garlic (Local),"12,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Lychee,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Lemon (China),"10,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Orange(100Pcs),750.00
Khudian    View Graph,October - 2015,October,20-October-2015,Musambi(100Pcs),733.00
Khudian    View Graph,October - 2015,October,20-October-2015,Radish,"1,200.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Mongray,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Peas,"14,500.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Fenugreek(میتھی),NA
Khudian    View Graph,October - 2015,October,20-October-2015,Cocunut,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Pear,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Tomato,"5,600.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Tindian,NA
Khudian    View Graph,October - 2015,October,20-October-2015,Tinda Desi,"6,000.00"
Khudian    View Graph,October - 2015,October,20-October-2015,Green Chilli,"6,700.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Banana(DOZEN),41.00
Khudian    View Graph,October - 2015,October,21-October-2015,Ginger (Thai),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Ginger(China),"12,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Cocoyam(اروی),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Strawberry,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Plum,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Potato Store,"1,250.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Potato Sugar free,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Potato Fresh,"3,000.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango Desi,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Guava,"4,450.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Pomegranate(Badana),"22,050.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Pomegranate Desi,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Pomegranate(Kandhari),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Grapes (Other),"12,900.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Grapes Sundekhani,"24,050.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Grapes Gola,"10,400.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Peach,"11,500.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Peach Special,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Lady Finger/Okra (بھنڈی توری),"3,800.00"
Khudian    View Graph,October - 2015,October,21-October-2015,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Brinjal,"2,000.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Spinach,"1,400.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Papaya(پپیتا),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mint(پودینہ),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Cauliflower,"2,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Onion,"5,000.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Watermelon,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Persimmon(جاپانی پھل),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Jaman,NA
Khudian    View Graph,October - 2015,October,21-October-2015,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Pumpkin,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Melon,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apricot White,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Coriander (دھنیا),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Mustard Greens(ساگ سرسوں),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Green Onion,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apple Kala Kullu (Pahari),"10,800.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Apple (Gatcha),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Sweet Potato(شکر قندی),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Turnip,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Capsicum (شملہ مرچ),"8,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Gram Black,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Bottle Gourd (کدو),"3,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Bitter Gourd (کریلا),"3,800.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Cucumber (Kheera),"4,400.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Carrot,"3,800.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Carrot China,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Sweet Musk Melon,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Grapefruit(100Pcs),NA
Khudian    View Graph,October - 2015,October,21-October-2015,sugarcane,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Cabbage,"3,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Zucchini (گھیا توری),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Garlic (China),"15,600.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Garlic (Local),"12,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Lychee,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Lemon (China),"10,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Orange(100Pcs),733.00
Khudian    View Graph,October - 2015,October,21-October-2015,Musambi(100Pcs),733.00
Khudian    View Graph,October - 2015,October,21-October-2015,Radish,"1,200.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Mongray,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Peas,"14,500.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Fenugreek(میتھی),NA
Khudian    View Graph,October - 2015,October,21-October-2015,Cocunut,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Pear,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Tomato,"5,600.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Tindian,NA
Khudian    View Graph,October - 2015,October,21-October-2015,Tinda Desi,"6,000.00"
Khudian    View Graph,October - 2015,October,21-October-2015,Green Chilli,"6,700.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Banana(DOZEN),46.00
Khudian    View Graph,October - 2015,October,26-October-2015,Ginger (Thai),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Ginger(China),"11,250.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Cocoyam(اروی),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Strawberry,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Plum,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Potato Store,"1,750.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Potato Sugar free,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Potato Fresh,"3,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango Desi,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Guava,"4,600.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Pomegranate(Badana),"21,950.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Pomegranate Desi,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Pomegranate(Kandhari),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Grapes (Other),"13,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Grapes Sundekhani,"24,500.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Grapes Gola,"11,400.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Peach,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Peach Special,"11,600.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Lady Finger/Okra (بھنڈی توری),"4,600.00"
Khudian    View Graph,October - 2015,October,26-October-2015,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Brinjal,"3,000.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Spinach,"1,400.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Papaya(پپیتا),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mint(پودینہ),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Cauliflower,"2,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Onion,"5,100.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Watermelon,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Persimmon(جاپانی پھل),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Jaman,NA
Khudian    View Graph,October - 2015,October,26-October-2015,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Pumpkin,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Melon,"6,000.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Apricot White,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Coriander (دھنیا),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Mustard Greens(ساگ سرسوں),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Green Onion,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Apple Kala Kullu (Pahari),"10,800.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Apple (Gatcha),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Sweet Potato(شکر قندی),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Turnip,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Capsicum (شملہ مرچ),"8,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Gram Black,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Bottle Gourd (کدو),"3,000.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Bitter Gourd (کریلا),"4,800.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Cucumber (Kheera),"4,250.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Carrot,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Carrot China,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Sweet Musk Melon,"6,400.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Grapefruit(100Pcs),NA
Khudian    View Graph,October - 2015,October,26-October-2015,sugarcane,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Cabbage,"4,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Zucchini (گھیا توری),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Garlic (China),"15,600.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Garlic (Local),"12,600.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Lychee,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Lemon (China),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Lemon (Desi),"6,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Orange(100Pcs),733.00
Khudian    View Graph,October - 2015,October,26-October-2015,Musambi(100Pcs),733.00
Khudian    View Graph,October - 2015,October,26-October-2015,Radish,"1,200.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Mongray,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Peas,"14,700.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Fenugreek(میتھی),NA
Khudian    View Graph,October - 2015,October,26-October-2015,Cocunut,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Pear,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Tomato,"5,250.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Tindian,NA
Khudian    View Graph,October - 2015,October,26-October-2015,Tinda Desi,"8,000.00"
Khudian    View Graph,October - 2015,October,26-October-2015,Green Chilli,"7,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Banana(DOZEN),46.00
Khudian    View Graph,October - 2015,October,27-October-2015,Ginger (Thai),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Ginger(China),"11,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Cocoyam(اروی),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Strawberry,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Plum,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Potato Store,"1,800.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Potato Sugar free,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Potato Fresh,"3,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango Desi,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Guava,"4,600.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Pomegranate(Badana),"21,950.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Pomegranate Desi,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Pomegranate(Kandhari),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Grapes (Other),"13,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Grapes Sundekhani,"24,500.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Grapes Gola,"11,400.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Peach,"11,600.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Peach Special,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Lady Finger/Okra (بھنڈی توری),"4,600.00"
Khudian    View Graph,October - 2015,October,27-October-2015,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Brinjal,"3,000.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Spinach,"1,400.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Papaya(پپیتا),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mint(پودینہ),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Cauliflower,"2,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Onion,"5,100.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Watermelon,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Persimmon(جاپانی پھل),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Jaman,NA
Khudian    View Graph,October - 2015,October,27-October-2015,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Pumpkin,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Melon,"6,000.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Apricot White,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Coriander (دھنیا),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Mustard Greens(ساگ سرسوں),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Green Onion,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Apple Kala Kullu (Pahari),"10,800.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Apple (Gatcha),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Sweet Potato(شکر قندی),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Turnip,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Capsicum (شملہ مرچ),"8,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Gram Black,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Bottle Gourd (کدو),"3,000.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Bitter Gourd (کریلا),"4,800.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Cucumber (Kheera),"4,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Carrot,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Carrot China,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Sweet Musk Melon,"6,400.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Grapefruit(100Pcs),NA
Khudian    View Graph,October - 2015,October,27-October-2015,sugarcane,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Cabbage,"4,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Zucchini (گھیا توری),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Garlic (China),"15,600.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Garlic (Local),"12,400.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Lychee,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Lemon (China),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Lemon (Desi),"6,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Orange(100Pcs),733.00
Khudian    View Graph,October - 2015,October,27-October-2015,Musambi(100Pcs),733.00
Khudian    View Graph,October - 2015,October,27-October-2015,Radish,"1,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Mongray,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Peas,"14,700.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Fenugreek(میتھی),NA
Khudian    View Graph,October - 2015,October,27-October-2015,Cocunut,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Pear,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Tomato,"5,200.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Tindian,NA
Khudian    View Graph,October - 2015,October,27-October-2015,Tinda Desi,"8,000.00"
Khudian    View Graph,October - 2015,October,27-October-2015,Green Chilli,"7,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Banana(DOZEN),45.00
Khudian    View Graph,October - 2015,October,28-October-2015,Ginger (Thai),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Ginger(China),"11,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Cocoyam(اروی),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Strawberry,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Plum,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Potato Store,"1,750.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Potato Sugar free,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Potato Fresh,"3,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango Desi,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Guava,"4,600.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Pomegranate(Badana),"21,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Pomegranate Desi,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Pomegranate(Kandhari),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Grapes (Other),"11,100.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Grapes Sundekhani,"20,950.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Grapes Gola,"10,800.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Peach,"11,600.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Peach Special,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Lady Finger/Okra (بھنڈی توری),"4,400.00"
Khudian    View Graph,October - 2015,October,28-October-2015,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Brinjal,"3,000.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Spinach,"1,450.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Papaya(پپیتا),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Mint(پودینہ),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Cauliflower,"2,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Onion,"5,200.00"
Khudian    View Graph,October - 2015,October,28-October-2015,Watermelon,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Persimmon(جاپانی پھل),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Jaman,NA
Khudian    View Graph,October - 2015,October,28-October-2015,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,28-October-2015,Pumpkin,NA
Khudian    View Graph,October - 2015,October,28-October-2015,Melon,"5,800.00"
